FileName,FilePath,BirthTime,AccessTime,WriteTime,,,,,
BO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
BR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
BS.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BS.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
BT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
BW.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BW.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
BY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
BZ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\BZ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CD.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CD.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CF.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CF.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CH.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CH.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CI.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CI.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CL.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CL.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CV.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CV.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CX.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CX.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
CZ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\CZ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
DE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\DE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
DJ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\DJ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
DK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\DK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
DM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\DM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
DO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\DO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
DZ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\DZ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
EC.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\EC.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
EE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\EE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
EG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\EG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
ER.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\ER.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
ES.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\ES.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
ET.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\ET.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
FI.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\FI.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
FJ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\FJ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
FK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\FK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
FM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\FM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
FO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\FO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
FR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\FR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GB.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GB.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GD.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GD.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GF.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GF.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GH.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GH.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GI.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GI.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GL.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GL.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GP.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GP.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GQ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GQ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GW.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GW.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
GY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\GY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
HK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\HK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
HN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\HN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
HR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\HR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
HT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\HT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
HU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\HU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
ID.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\ID.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IL.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IL.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IQ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IQ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IS.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IS.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
IT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\IT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
JE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\JE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
JM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\JM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
JO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\JO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
JP.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\JP.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KH.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KH.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KI.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KI.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KP.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KP.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KW.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KW.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
KZ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\KZ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LB.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LB.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LC.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LC.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LI.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LI.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LS.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LS.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LV.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LV.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
LY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\LY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MC.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MC.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MD.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MD.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
ME.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\ME.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MH.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MH.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
ML.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\ML.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MP.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MP.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MQ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MQ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MS.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MS.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MV.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MV.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MW.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MW.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MX.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MX.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
MZ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\MZ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NC.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NC.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NF.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NF.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NI.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NI.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NL.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NL.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NP.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NP.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
NZ.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\NZ.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
OM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\OM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PF.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PF.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PG.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PG.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PH.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PH.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PK.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PK.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PL.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PL.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PM.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PM.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PN.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PN.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PR.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PR.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PS.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PS.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PT.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PT.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PW.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PW.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
PY.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\PY.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
QA.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\QA.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
RE.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\RE.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
RO.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\RO.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
RS.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\RS.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
RU.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\RU.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
RW.js,C:\Users\gabee\Downloads\jorr\node_modules\caniuse-lite\data\regions\RW.js,11/27/2023 18:27,11/27/2023 18:27,11/27/2023 18:27,0,,,,
